IDX	LABEL	PC	UI	CLKTA CS0 CS1 CA WCKT	RDQS	DMI0	DMI1	DATA_e	DATA_o 
000012          -      2 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000013          -      2  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000013          -      2  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000013          -      2  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000013          -      2  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000013          -      2  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000013          -      2  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000013          -      2  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000013          -      2  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000013          -      2  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000013          -      2  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000013          -      2 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000013          -      2 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000013          -      2 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000013          -      2 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000013          -      2 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000013          -      2 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000014          -      2  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000014          -      2  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000014          -      2  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000014          -      2  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000014          -      2  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000014          -      2  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000014          -      2  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000014          -      2  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000014          -      2  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000014          -      2  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000014          -      2 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000014          -      2 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000014          -      2 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000014          -      2 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000014          -      2 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000014          -      2 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000015          -      2  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000015          -      2  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000015          -      2  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000015          -      2  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000015          -      2  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000015          -      2  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000015          -      2  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000015          -      2  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000015          -      2  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000015          -      2  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000015          -      2 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000015          -      2 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000015          -      2 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000015          -      2 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000015          -      2 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000015          -      2 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000016          -      2  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000016          -      2  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000016          -      2  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000016          -      2  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000016          -      2  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000016          -      2  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000016          -      2  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000016          -      2  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000016          -      2  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000016          -      2  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000016          -      2 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000016          -      2 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000016          -      2 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000016          -      2 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000016          -      2 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000016          -      2 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000017          -      2  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000017          -      2  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000017          -      2  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000017          -      2  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000017          -      2  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000017          -      2  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000017          -      2  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000017          -      2  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000017          -      2  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000017          -      2  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000017          -      2 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000017          -      2 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000017          -      2 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000017          -      2 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000017          -      2 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000017          -      2 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000018          -      2  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000018          -      2  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000018          -      2  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000018          -      2  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000018          -      2  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000018          -      2  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000018          -      2  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000018          -      2  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000018          -      2  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000018          -      2  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000018          -      2 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000018          -      2 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000018          -      2 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000018          -      2 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000018          -      2 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000018          -      2 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000019          -      2  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000019          -      2  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000019          -      2  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000019          -      2  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000019          -      2  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000019          -      2  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000019          -      2  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000019          -      2  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000019          -      2  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000019          -      2  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000019          -      2 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000019          -      2 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000019          -      2 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000019          -      2 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000019          -      2 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000019          -      2 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001A          -      2  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001A          -      2  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001A          -      2  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001A          -      2  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001A          -      2  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001A          -      2  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001A          -      2  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001A          -      2  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001A          -      2  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001A          -      2  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001A          -      2 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001A          -      2 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001A          -      2 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001A          -      2 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001A          -      2 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001A          -      2 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001B          -      2  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001B          -      2  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001B          -      2  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001B          -      2  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001B          -      2  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001B          -      2  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001B          -      2  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001B          -      2  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001B          -      2  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001B          -      2  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001B          -      2 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001B          -      2 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001B          -      2 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001B          -      2 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001B          -      2 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001B          -      2 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001C          -      2  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001C          -      2  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001C          -      2  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001C          -      2  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001C          -      2  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001C          -      2  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001C          -      2  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001C          -      2  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001C          -      2  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001C          -      2  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001C          -      2 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001C          -      2 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001C          -      2 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001C          -      2 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001C          -      2 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001C          -      2 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001D          -      2  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001D          -      2  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001D          -      2  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001D          -      2  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001D          -      2  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001D          -      2  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001D          -      2  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001D          -      2  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001D          -      2  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001D          -      2  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001D          -      2 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001D          -      2 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001D          -      2 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001D          -      2 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001D          -      2 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001D          -      2 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001E          -      2  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001E          -      2  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001E          -      2  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001E          -      2  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001E          -      2  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001E          -      2  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001E          -      2  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001E          -      2  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001E          -      2  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001E          -      2  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001E          -      2 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001E          -      2 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001E          -      2 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001E          -      2 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001E          -      2 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001E          -      2 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001F          -      2  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001F          -      2  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001F          -      2  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001F          -      2  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001F          -      2  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001F          -      2  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001F          -      2  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001F          -      2  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001F          -      2  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001F          -      2  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001F          -      2 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001F          -      2 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001F          -      2 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001F          -      2 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001F          -      2 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00001F          -      2 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000020          -      2  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000020          -      2  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000020          -      2  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000020          -      2  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000020          -      2  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000020          -      2  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000020          -      2  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000020          -      2  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000020          -      2  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000020          -      2  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000020          -      2 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000020          -      2 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000020          -      2 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000020          -      2 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000020          -      2 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000020          -      2 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000021          -      3  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000021          -      3  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000021          -      3  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000021          -      3  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000021          -      3  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000021          -      3  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000021          -      3  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000021          -      3  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000021          -      3  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000021          -      3  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000021          -      3 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000021          -      3 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000021          -      3 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000021          -      3 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000021          -      3 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000021          -      3 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000022    PWRSKIP    982  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000022    PWRSKIP    982  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000022    PWRSKIP    982  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000022    PWRSKIP    982  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000022    PWRSKIP    982  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000022    PWRSKIP    982  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000022    PWRSKIP    982  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000022    PWRSKIP    982  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000022    PWRSKIP    982  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000022    PWRSKIP    982  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000022    PWRSKIP    982 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000022    PWRSKIP    982 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000022    PWRSKIP    982 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000022    PWRSKIP    982 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000022    PWRSKIP    982 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000022    PWRSKIP    982 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000023          -    983  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000023          -    983  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000023          -    983  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000023          -    983  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000023          -    983  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000023          -    983  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000023          -    983  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000023          -    983  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000023          -    983  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000023          -    983  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000023          -    983 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000023          -    983 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000023          -    983 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000023          -    983 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000023          -    983 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000023          -    983 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000024          -    983  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000024          -    983  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000024          -    983  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000024          -    983  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000024          -    983  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000024          -    983  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000024          -    983  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000024          -    983  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000024          -    983  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000024          -    983  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000024          -    983 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000024          -    983 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000024          -    983 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
